Captured On,Real-Time Temperature
1/30/2018,-15.19
1/30/2018,-12.44
1/30/2018,-14.88
1/30/2018,-13
1/30/2018,-13.81
1/30/2018,-14.94
1/30/2018,-12.81
1/30/2018,-15.88
1/30/2018,-12.06
1/30/2018,-15.56
1/30/2018,-11.63
1/30/2018,-15.06
1/30/2018,-11.56
1/30/2018,-15.63
1/30/2018,-11.81
1/30/2018,-15.88
1/30/2018,-10.31
1/30/2018,-14.19
1/30/2018,-13.31
1/30/2018,-13.94
1/30/2018,-13.81
1/30/2018,-11.81
1/30/2018,-6
1/30/2018,1.31
1/30/2018,-2.81
1/30/2018,-8.94
1/30/2018,-12.25
1/30/2018,-14.44
1/30/2018,-13.5
1/30/2018,-14.56
1/30/2018,-14.13
1/30/2018,-13.13
1/30/2018,-15.25
1/30/2018,-11.69
1/30/2018,-14.56
1/30/2018,-12.25
1/30/2018,-8.06
1/30/2018,-8.88
1/30/2018,-12.44
1/30/2018,-14.69
1/30/2018,-14.5
1/30/2018,-9.44
1/30/2018,-11.5
1/30/2018,-13.63
1/30/2018,-15.38
1/30/2018,-11.69
1/30/2018,-13.56
1/30/2018,-14.94
1/30/2018,-13.88
1/30/2018,-13.5
1/30/2018,-14.31
1/30/2018,-15.88
1/30/2018,-11.94
1/30/2018,-12.81
1/30/2018,-15.5
1/30/2018,-11.5
1/30/2018,-14.81
1/30/2018,-12.19
1/30/2018,-14.38
1/30/2018,-15.88
1/30/2018,-11.75
1/30/2018,-15.5
1/30/2018,-11.56
1/30/2018,-13.94
1/30/2018,-12.94
1/30/2018,-12.81
1/30/2018,-14.5
1/30/2018,-15.56
1/30/2018,-15.63
1/30/2018,-12.19
1/30/2018,-14.19
1/30/2018,-7.88
1/30/2018,-0.94
1/30/2018,0.06
1/30/2018,-5.38
1/30/2018,-10
1/30/2018,-12.56
1/30/2018,-14.31
1/30/2018,-15.63
1/30/2018,-11.63
1/30/2018,-14.63
1/30/2018,-13.31
1/30/2018,-13.44
1/30/2018,-15.38
1/30/2018,-12.5
1/30/2018,-15.69
1/30/2018,-11.94
1/30/2018,-15.31
1/30/2018,-11.63
1/30/2018,-15
1/30/2018,-11.63
1/30/2018,-14.63
1/30/2018,-12.19
1/30/2018,-14.31
1/30/2018,-12.81
1/30/2018,-14
1/30/2018,-13.56
1/30/2018,-13.69
1/30/2018,-14.19
1/30/2018,-13.38
1/30/2018,-14.63
1/30/2018,-13.19
1/30/2018,-14.88
1/30/2018,-12.94
1/30/2018,-15.13
1/30/2018,-12.81
1/30/2018,-15.31
1/30/2018,-11.63
1/30/2018,-15.19
1/30/2018,-11.63
1/30/2018,-15.19
1/30/2018,-11.56
1/30/2018,-15.13
1/30/2018,-11.63
1/30/2018,-12.81
1/30/2018,-15.63
1/30/2018,-11.94
1/30/2018,-15.63
1/30/2018,-11.88
1/30/2018,-14.06
1/30/2018,-7.31
1/30/2018,-0.75
1/30/2018,-7.75
1/30/2018,-12.19
1/30/2018,-11.63
1/30/2018,-14.38
1/30/2018,-15
1/30/2018,-12.63
1/30/2018,-15.69
1/30/2018,-11.88
1/30/2018,-15.31
1/30/2018,-11.63
1/30/2018,-15.06
1/30/2018,-11.69
1/30/2018,-14.81
1/30/2018,-11.88
1/30/2018,-14.31
1/30/2018,-14.31
1/30/2018,-13.25
1/30/2018,-14.88
1/30/2018,-12.94
1/30/2018,-15.25
1/30/2018,-12.69
1/30/2018,-15.44
1/30/2018,-12.5
1/30/2018,-15.63
1/30/2018,-12.31
1/30/2018,-15.69
1/30/2018,-12.19
1/30/2018,-13.25
1/30/2018,-15.44
1/30/2018,-12.63
1/30/2018,-13.94
1/30/2018,-4.19
1/30/2018,-7.88
1/30/2018,-12.13
1/30/2018,-14.63
1/30/2018,-14.31
1/30/2018,-13.69
1/30/2018,-14.56
1/30/2018,-13.44
1/30/2018,-14.31
1/30/2018,-13.69
1/30/2018,-13.56
1/31/2018,-14.13
1/31/2018,-11.69
1/31/2018,-15.13
1/31/2018,-11.63
1/31/2018,-13.75
1/31/2018,-7.44
1/31/2018,0.63
1/31/2018,-4.5
1/31/2018,-10.31
1/31/2018,-13.38
1/31/2018,-15.31
1/31/2018,-11.56
1/31/2018,-14.56
1/31/2018,-12.81
1/31/2018,-14.19
1/31/2018,-13.56
1/31/2018,-13.88
1/31/2018,-14.06
1/31/2018,-13.75
1/31/2018,-14.31
1/31/2018,-13.56
1/31/2018,-14.44
1/31/2018,-13.5
1/31/2018,-14.5
1/31/2018,-13.63
1/31/2018,-14.38
1/31/2018,-13.63
1/31/2018,-14.31
1/31/2018,-13.63
1/31/2018,-14.13
1/31/2018,-13.69
1/31/2018,-14.06
1/31/2018,-13.75
1/31/2018,-14
1/31/2018,-13.75
1/31/2018,-14
1/31/2018,-13.75
1/31/2018,-13.88
1/31/2018,-13.69
1/31/2018,-14.06
1/31/2018,-13.69
1/31/2018,-14
1/31/2018,-13.69
1/31/2018,-14.06
1/31/2018,-13.75
1/31/2018,-14
1/31/2018,-13.75
1/31/2018,-14.25
1/31/2018,-13.63
1/31/2018,-14.25
1/31/2018,-13.63
1/31/2018,-14.31
1/31/2018,-13.63
1/31/2018,-15.13
1/31/2018,-7.44
1/31/2018,-2.38
1/31/2018,-9.75
1/31/2018,-13.56
1/31/2018,-15.69
1/31/2018,-11.88
1/31/2018,-15.5
1/31/2018,-11.75
1/31/2018,-15.56
1/31/2018,-11.75
1/31/2018,-15.63
1/31/2018,-11.81
1/31/2018,-15.75
1/31/2018,-12
1/31/2018,-15.88
1/31/2018,-12.25
1/31/2018,-15.81
1/31/2018,-12.56
1/31/2018,-15.5
1/31/2018,-12.88
1/31/2018,-15.06
1/31/2018,-12.25
1/31/2018,-15.13
1/31/2018,-13
1/31/2018,-14.44
1/31/2018,-12.44
1/31/2018,-14.19
1/31/2018,-15.25
1/31/2018,-13.19
1/31/2018,-15.06
1/31/2018,-13.31
1/31/2018,-14.81
1/31/2018,-13
1/31/2018,-15.06
1/31/2018,-13.13
1/31/2018,-14.38
1/31/2018,-13.5
1/31/2018,-13.56
1/31/2018,-14
1/31/2018,-12.81
1/31/2018,-14.5
1/31/2018,-12
1/31/2018,-15.06
1/31/2018,-11.69
1/31/2018,-15.56
1/31/2018,-11.81
1/31/2018,-15.69
1/31/2018,-11.44
1/31/2018,-12.5
1/31/2018,-5.31
1/31/2018,0.13
1/31/2018,-3.13
1/31/2018,-6.5
1/31/2018,-7.06
1/31/2018,-9.5
1/31/2018,-8.19
1/31/2018,-4.75
1/31/2018,-3.38
1/31/2018,-5.81
1/31/2018,-9.06
1/31/2018,-9.94
1/31/2018,-10.63
1/31/2018,-11.44
1/31/2018,-13.19
1/31/2018,-14.31
1/31/2018,-15.25
1/31/2018,-15.94
1/31/2018,-11.31
1/31/2018,-14.31
1/31/2018,-15.94
1/31/2018,-11.38
1/31/2018,-14.63
1/31/2018,-14.94
1/31/2018,-11.81
1/31/2018,-14.81
1/31/2018,-14.06
1/31/2018,-12.81
1/31/2018,-15.81
1/31/2018,-11.44
1/31/2018,-14.69
1/31/2018,-12.06
1/31/2018,-13.69
1/31/2018,-15.63
1/31/2018,-12
1/31/2018,-15.5
1/31/2018,-11.56
1/31/2018,-14.25
1/31/2018,-14.81
1/31/2018,-12.44
1/31/2018,-15.63
1/31/2018,-11.56
1/31/2018,-14.38
1/31/2018,-14.75
1/31/2018,-12.69
1/31/2018,-15.94
1/31/2018,-11.56
1/31/2018,-15.06
1/31/2018,-14.13
1/31/2018,-7.19
1/31/2018,-0.75
1/31/2018,-1.06
1/31/2018,-7
1/31/2018,-10.5
1/31/2018,-12.69
1/31/2018,-13.94
1/31/2018,-15.13
1/31/2018,-13.81
1/31/2018,-13
1/31/2018,-13.38
1/31/2018,-10.94
1/31/2018,-11.94
1/31/2018,-13.13
1/31/2018,-15.44
1/31/2018,-11.5
1/31/2018,-13.75
1/31/2018,-15.88
1/31/2018,-12.19
1/31/2018,-15.38
1/31/2018,-10.06
1/31/2018,-13
1/31/2018,-14.88
1/31/2018,-14.88
1/31/2018,-12.56
1/31/2018,-15.38
1/31/2018,-11.69
1/31/2018,-14.63
1/31/2018,-13.25
1/31/2018,-13.38
1/31/2018,-15.31
1/31/2018,-13.81
1/31/2018,-13.19
1/31/2018,-15.13
1/31/2018,-11.94
1/31/2018,-14.19
1/31/2018,-13.63
1/31/2018,-13.13
1/31/2018,-15.44
1/31/2018,-11.56
1/31/2018,-13.5
1/31/2018,-14.5
1/31/2018,-15.75
1/31/2018,-11.94
1/31/2018,-15.13
1/31/2018,-11.81
1/31/2018,-14
1/31/2018,-14.94
1/31/2018,-11
1/31/2018,-5.19
1/31/2018,0.88
1/31/2018,-3.69
1/31/2018,-9.06
1/31/2018,-11.94
1/31/2018,-13.75
1/31/2018,-15.13
1/31/2018,-13.06
1/31/2018,-13.44
1/31/2018,-15.69
1/31/2018,-12.06
1/31/2018,-15.19
1/31/2018,-11.69
1/31/2018,-14.44
1/31/2018,-13.44
1/31/2018,-13.5
1/31/2018,-14
1/31/2018,-13.88
1/31/2018,-15.44
1/31/2018,-11
1/31/2018,-14.19
1/31/2018,-14.56
1/31/2018,-13
1/31/2018,-15.75
1/31/2018,-12
1/31/2018,-15.06
1/31/2018,-12.13
1/31/2018,-14.06
1/31/2018,-14.44
1/31/2018,-13
1/31/2018,-15.69
1/31/2018,-10.94
1/31/2018,-13.56
1/31/2018,-15
1/31/2018,-14.63
1/31/2018,-15.13
1/31/2018,-15.31
1/31/2018,-7.19
1/31/2018,-10
1/31/2018,-11.31
1/31/2018,-12.25
1/31/2018,-13.06
1/31/2018,-13.69
1/31/2018,-14.19
1/31/2018,-14.63
1/31/2018,-15.94
1/31/2018,-12.06
1/31/2018,-15.56
1/31/2018,-12.44
1/31/2018,-6.13
1/31/2018,0.81
1/31/2018,-2.56
1/31/2018,-9.25
1/31/2018,-12.81
1/31/2018,-14.81
1/31/2018,-13.13
1/31/2018,-13.81
1/31/2018,-14.63
1/31/2018,-13.25
1/31/2018,-15.06
1/31/2018,-13.06
1/31/2018,-15.25
1/31/2018,-13
1/31/2018,-15.19
1/31/2018,-11.44
1/31/2018,-15.31
1/31/2018,-11.75
1/31/2018,-15.38
1/31/2018,-11.69
1/31/2018,-15.06
1/31/2018,-11.75
1/31/2018,-15
1/31/2018,-11.69
1/31/2018,-15.06
1/31/2018,-11.69
1/31/2018,-15.25
1/31/2018,-11.69
1/31/2018,-15.44
1/31/2018,-11.81
1/31/2018,-15.69
1/31/2018,-12
1/31/2018,-15.75
1/31/2018,-12.25
1/31/2018,-15.75
1/31/2018,-11.81
1/31/2018,-15.81
1/31/2018,-12.31
1/31/2018,-15.75
1/31/2018,-12.56
1/31/2018,-15.56
1/31/2018,-12.81
1/31/2018,-15.13
1/31/2018,-13.19
2/1/2018,-14.69
2/1/2018,-13.56
2/1/2018,-14.13
2/1/2018,-13.88
2/1/2018,-14.88
2/1/2018,-7.5
2/1/2018,-0.75
2/1/2018,-8.13
2/1/2018,-12.63
2/1/2018,-15.13
2/1/2018,-11.5
2/1/2018,-14.88
2/1/2018,-11.75
2/1/2018,-14.81
2/1/2018,-11.81
2/1/2018,-14.81
2/1/2018,-11.81
2/1/2018,-14.88
2/1/2018,-11.75
2/1/2018,-15
2/1/2018,-11.63
2/1/2018,-15.19
2/1/2018,-11.69
2/1/2018,-15.38
2/1/2018,-11.81
2/1/2018,-15.63
2/1/2018,-12
2/1/2018,-15.81
2/1/2018,-12.25
2/1/2018,-15.75
2/1/2018,-12.5
2/1/2018,-15.56
2/1/2018,-12.75
2/1/2018,-15.25
2/1/2018,-13.06
2/1/2018,-14.88
2/1/2018,-13.31
2/1/2018,-14.44
2/1/2018,-13.63
2/1/2018,-13.88
2/1/2018,-13.94
2/1/2018,-13.5
2/1/2018,-14.13
2/1/2018,-13
2/1/2018,-14.38
2/1/2018,-12.56
2/1/2018,-14.63
2/1/2018,-12
2/1/2018,-14.88
2/1/2018,-11.69
2/1/2018,-15.19
2/1/2018,-11.69
2/1/2018,-15.38
2/1/2018,-12
2/1/2018,-5.13
2/1/2018,-2.63
2/1/2018,-9.63
2/1/2018,-13.56
2/1/2018,-15.75
2/1/2018,-12.19
2/1/2018,-15.75
2/1/2018,-12.19
2/1/2018,-15.75
2/1/2018,-12.5
2/1/2018,-15.44
2/1/2018,-12.94
2/1/2018,-14.81
2/1/2018,-13.38
2/1/2018,-14.06
2/1/2018,-13.94
2/1/2018,-13.19
2/1/2018,-14.44
2/1/2018,-12.25
2/1/2018,-14.94
2/1/2018,-11.69
2/1/2018,-14.56
2/1/2018,-12.81
2/1/2018,-14.44
2/1/2018,-14.38
2/1/2018,-13.75
2/1/2018,-13.75
2/1/2018,-12.19
2/1/2018,-15.38
2/1/2018,-11.69
2/1/2018,-14.69
2/1/2018,-13.19
2/1/2018,-14.38
2/1/2018,-13.31
2/1/2018,-13.81
2/1/2018,-14.13
2/1/2018,-13.5
2/1/2018,-14.69
2/1/2018,-13.13
2/1/2018,-15.06
2/1/2018,-10.44
2/1/2018,-13.69
2/1/2018,-15.5
2/1/2018,-11.75
2/1/2018,-15.06
2/1/2018,-12.06
2/1/2018,-14.13
2/1/2018,-14
2/1/2018,-11.75
2/1/2018,-5.63
2/1/2018,-0.13
2/1/2018,-5.38
2/1/2018,-9.94
2/1/2018,-12.75
2/1/2018,-14.44
2/1/2018,-15.63
2/1/2018,-12
2/1/2018,-15.06
2/1/2018,-12
2/1/2018,-14.25
2/1/2018,-13.81
2/1/2018,-13.13
2/1/2018,-14.38
2/1/2018,-13.19
2/1/2018,-12.38
2/1/2018,-15.56
2/1/2018,-13.06
2/1/2018,-14.56
2/1/2018,-13.81
2/1/2018,-13.31
2/1/2018,-14.25
2/1/2018,-12.19
2/1/2018,-15.13
2/1/2018,-11.56
2/1/2018,-14.94
2/1/2018,-11.69
2/1/2018,-15.13
2/1/2018,-11.81
2/1/2018,-14.13
2/1/2018,-13.06
2/1/2018,-14.56
2/1/2018,-12.13
2/1/2018,-15.06
2/1/2018,-11.56
2/1/2018,-15.69
2/1/2018,-11.88
2/1/2018,-14.56
2/1/2018,-12.56
2/1/2018,-14.75
2/1/2018,-11.88
2/1/2018,-15.25
2/1/2018,-11.63
2/1/2018,-15.75
2/1/2018,-11.94
2/1/2018,-16
2/1/2018,-12.31
2/1/2018,-15.81
2/1/2018,-10.69
2/1/2018,-4.56
2/1/2018,-0.56
2/1/2018,-7.38
2/1/2018,-12.25
2/1/2018,-14.81
2/1/2018,-13.75
2/1/2018,-13.88
2/1/2018,-13.56
2/1/2018,-13.38
2/1/2018,-15.81
2/1/2018,-12.44
2/1/2018,-15.69
2/1/2018,-12.69
2/1/2018,-14.38
2/1/2018,-14.06
2/1/2018,-4.13
2/1/2018,-6.44
2/1/2018,-10.19
2/1/2018,-13.5
2/1/2018,-14.38
2/1/2018,-14.25
2/1/2018,-14.25
2/1/2018,-15.63
2/1/2018,-10.94
2/1/2018,-13.75
2/1/2018,-15.63
2/1/2018,-12.44
2/1/2018,-15
2/1/2018,-11.69
2/1/2018,-14.69
2/1/2018,-12.25
2/1/2018,-14.31
2/1/2018,-15.69
2/1/2018,-11.56
2/1/2018,-15
2/1/2018,-11.5
2/1/2018,-14.94
2/1/2018,-11.38
2/1/2018,-14.25
2/1/2018,-13.13
2/1/2018,-15.88
2/1/2018,-11.75
2/1/2018,-15.63
2/1/2018,-12.69
2/1/2018,-14.13
2/1/2018,-14.06
2/1/2018,-13.38
2/1/2018,-13.69
2/1/2018,-11.13
2/1/2018,-5.13
2/1/2018,0.5
2/1/2018,-0.06
2/1/2018,-4.19
2/1/2018,-8.94
2/1/2018,-11.63
2/1/2018,-13.44
2/1/2018,-15
2/1/2018,-12.06
2/1/2018,-13.81
2/1/2018,-14.25
2/1/2018,-13.13
2/1/2018,-15.06
2/1/2018,-12.81
2/1/2018,-15.31
2/1/2018,-12.63
2/1/2018,-15.63
2/1/2018,-12.25
2/1/2018,-15.56
2/1/2018,-12.38
2/1/2018,-15.38
2/1/2018,-12.69
2/1/2018,-14.94
2/1/2018,-13.06
2/1/2018,-15.06
2/1/2018,-11.38
2/1/2018,-14.25
2/1/2018,-10.13
2/1/2018,-11.69
2/1/2018,-14.81
2/1/2018,-14.13
2/1/2018,-11.88
2/1/2018,-14.44
2/1/2018,-13.94
2/1/2018,-13.69
2/1/2018,-14.19
2/1/2018,-12.81
2/1/2018,-15.63
2/1/2018,-11.88
2/1/2018,-15
2/1/2018,-13.06
2/1/2018,-14.06
2/1/2018,-13.06
2/1/2018,-14.06
2/1/2018,-13.06
2/1/2018,-14.06
2/1/2018,-12.88
2/1/2018,-14.25
2/1/2018,-14.31
2/1/2018,-6.5
2/1/2018,0.31
2/1/2018,-6
2/1/2018,-11.25
2/1/2018,-14
2/1/2018,-15.5
2/1/2018,-12.75
2/1/2018,-15.56
2/1/2018,-12
2/1/2018,-15.5
2/1/2018,-11.88
2/1/2018,-15.5
2/1/2018,-11.94
2/1/2018,-15.63
2/1/2018,-12.06
2/1/2018,-15.63
2/1/2018,-12.25
2/1/2018,-15.56
2/1/2018,-12.56
2/1/2018,-15.19
2/1/2018,-12.94
2/1/2018,-14.69
2/1/2018,-13.31
2/1/2018,-14.06
2/1/2018,-13.75
2/1/2018,-12.75
2/1/2018,-14.13
2/1/2018,-13.13
2/1/2018,-14
2/1/2018,-13.06
2/1/2018,-14.13
2/1/2018,-14.63
2/1/2018,-13.31
2/1/2018,-14.75
2/1/2018,-13.19
2/1/2018,-14.69
2/1/2018,-13.31
2/1/2018,-14.63
2/1/2018,-13.44
2/1/2018,-14.44
2/1/2018,-9.06
2/1/2018,-9.94
2/1/2018,-13.13
2/1/2018,-15.19
2/2/2018,-12.31
2/2/2018,-14
2/2/2018,-14.81
2/2/2018,-13
2/2/2018,-13
2/2/2018,-5.63
2/2/2018,-0.38
2/2/2018,-7.13
2/2/2018,-11.44
2/2/2018,-13.88
2/2/2018,-15.44
2/2/2018,-11.5
2/2/2018,-14.75
2/2/2018,-12.31
2/2/2018,-14.38
2/2/2018,-13.06
2/2/2018,-14.06
2/2/2018,-13.69
2/2/2018,-13.88
2/2/2018,-13.94
2/2/2018,-13.75
2/2/2018,-14
2/2/2018,-13.81
2/2/2018,-13.94
2/2/2018,-13.81
2/2/2018,-13.88
2/2/2018,-13.88
2/2/2018,-13.69
2/2/2018,-13.94
2/2/2018,-13.56
2/2/2018,-14.06
2/2/2018,-13.31
2/2/2018,-14.19
2/2/2018,-13.06
2/2/2018,-14.31
2/2/2018,-12.81
2/2/2018,-14.44
2/2/2018,-12.56
2/2/2018,-14.56
2/2/2018,-12.38
2/2/2018,-14.69
2/2/2018,-12.06
2/2/2018,-14.81
2/2/2018,-11.81
2/2/2018,-15.06
2/2/2018,-11.69
2/2/2018,-15.19
2/2/2018,-11.69
2/2/2018,-15.38
2/2/2018,-11.69
2/2/2018,-15.5
2/2/2018,-12.5
2/2/2018,-15.81
2/2/2018,-10.56
2/2/2018,-4.31
2/2/2018,-1.75
2/2/2018,-9.19
2/2/2018,-13.13
2/2/2018,-15.38
2/2/2018,-11.56
2/2/2018,-15.13
2/2/2018,-11.63
2/2/2018,-15.19
2/2/2018,-11.63
2/2/2018,-15.44
2/2/2018,-11.75
2/2/2018,-15.69
2/2/2018,-12
2/2/2018,-15.81
2/2/2018,-11.88
2/2/2018,-10.44
2/2/2018,-13.94
2/2/2018,-15.81
2/2/2018,-12.69
2/2/2018,-15.88
2/2/2018,-12.19
2/2/2018,-14.19
2/2/2018,-15.06
2/2/2018,-13.81
2/2/2018,-14.94
2/2/2018,-13.31
2/2/2018,-15.88
2/2/2018,-10.75
2/2/2018,-13.88
2/2/2018,-14.63
2/2/2018,-13.31
2/2/2018,-15.5
2/2/2018,-12.81
2/2/2018,-15.5
2/2/2018,-12.88
2/2/2018,-15.25
2/2/2018,-13.06
2/2/2018,-14.94
2/2/2018,-13.25
2/2/2018,-12.25
2/2/2018,-15
2/2/2018,-11.75
2/2/2018,-15.25
2/2/2018,-11.69
2/2/2018,-15.06
2/2/2018,-11.63
2/2/2018,-15.19
2/2/2018,-12.75
2/2/2018,-5.44
2/2/2018,2.25
2/2/2018,-2.38
2/2/2018,-5.5
2/2/2018,-9.63
2/2/2018,-11.13
2/2/2018,-13
2/2/2018,-14.63
2/2/2018,-15.69
2/2/2018,-10.94
2/2/2018,-14.75
2/2/2018,-11.44
2/2/2018,-13.19
2/2/2018,-15.63
2/2/2018,-11.75
2/2/2018,-15.25
2/2/2018,-11.56
2/2/2018,-15.06
2/2/2018,-11.56
2/2/2018,-15.06
2/2/2018,-11.56
2/2/2018,-15.13
2/2/2018,-11.56
2/2/2018,-15.19
2/2/2018,-11.56
2/2/2018,-15.31
2/2/2018,-11.63
2/2/2018,-15.44
2/2/2018,-11.75
2/2/2018,-15.63
2/2/2018,-11.88
2/2/2018,-15.88
2/2/2018,-12.06
2/2/2018,-15.88
2/2/2018,-12.31
2/2/2018,-15.69
2/2/2018,-12.94
2/2/2018,-15
2/2/2018,-13.31
2/2/2018,-15
2/2/2018,-13.25
2/2/2018,-14.44
2/2/2018,-13.56
2/2/2018,-13.75
2/2/2018,-14
2/2/2018,-13.13
2/2/2018,-14.31
2/2/2018,-12.5
2/2/2018,-12.44
2/2/2018,-6.06
2/2/2018,1.25
2/2/2018,-2.88
2/2/2018,-8.75
2/2/2018,-11.75
2/2/2018,-12.69
2/2/2018,-14.31
2/2/2018,-15.63
2/2/2018,-13.25
2/2/2018,-13.5
2/2/2018,-15.56
2/2/2018,-11.63
2/2/2018,-15.13
2/2/2018,-15.31
2/2/2018,-12.75
2/2/2018,-15.81
2/2/2018,-12.13
2/2/2018,-13
2/2/2018,-9.13
2/2/2018,-11.69
2/2/2018,-12.94
2/2/2018,-13.88
2/2/2018,-14.63
2/2/2018,-14.63
2/2/2018,-15.88
2/2/2018,-12.06
2/2/2018,-15.25
2/2/2018,-11.88
2/2/2018,-14.5
2/2/2018,-14
2/2/2018,-12.81
2/2/2018,-15.44
2/2/2018,-11.69
2/2/2018,-14.81
2/2/2018,-12.81
2/2/2018,-14.19
2/2/2018,-14.13
2/2/2018,-13.56
2/2/2018,-15.13
2/2/2018,-13.06
2/2/2018,-15.75
2/2/2018,-11.81
2/2/2018,-15
2/2/2018,-12.75
2/2/2018,-13.69
2/2/2018,-14.75
2/2/2018,-15.56
2/2/2018,-9.44
2/2/2018,-11.75
2/2/2018,-5.5
2/2/2018,1.31
2/2/2018,-4
2/2/2018,-9.81
2/2/2018,-11.94
2/2/2018,-14
2/2/2018,-15.13
2/2/2018,-13.38
2/2/2018,-10.25
2/2/2018,-13.63
2/2/2018,-15.69
2/2/2018,-11.88
2/2/2018,-14.06
2/2/2018,-15
2/2/2018,-15.19
2/2/2018,-15
2/2/2018,-15.56
2/2/2018,-12.5
2/2/2018,-15.69
2/2/2018,-10.63
2/2/2018,-12.75
2/2/2018,-15.5
2/2/2018,-11.63
2/2/2018,-14.81
2/2/2018,-12.69
2/2/2018,-14.19
2/2/2018,-13.94
2/2/2018,-13.69
2/2/2018,-14.44
2/2/2018,-13.44
2/2/2018,-14.94
2/2/2018,-13.13
2/2/2018,-15.25
2/2/2018,-12.94
2/2/2018,-15.5
2/2/2018,-12.81
2/2/2018,-15.63
2/2/2018,-12.5
2/2/2018,-15.63
2/2/2018,-11.94
2/2/2018,-15.81
2/2/2018,-12
2/2/2018,-15.81
2/2/2018,-12.13
2/2/2018,-15.81
2/2/2018,-12.19
2/2/2018,-15.75
2/2/2018,-12.44
2/2/2018,-14.69
2/2/2018,-7.81
2/2/2018,0.44
2/2/2018,-5.56
2/2/2018,-11
2/2/2018,-14.19
2/2/2018,-15.06
2/2/2018,-12.94
2/2/2018,-15.38
2/2/2018,-12.88
2/2/2018,-12.5
2/2/2018,-15.56
2/2/2018,-12.19
2/2/2018,-15.75
2/2/2018,-12.69
2/2/2018,-14.81
2/2/2018,-13.38
2/2/2018,-13.94
2/2/2018,-14.06
2/2/2018,-12.5
2/2/2018,-14.94
2/2/2018,-11.63
2/2/2018,-15.69
2/2/2018,-12.06
2/2/2018,-15.63
2/2/2018,-12.06
2/2/2018,-15.63
2/2/2018,-12.88
2/2/2018,-14.5
2/2/2018,-13.88
2/2/2018,-12.88
2/2/2018,-14.88
2/2/2018,-11.69
2/2/2018,-15.81
2/2/2018,-12.13
2/2/2018,-15.69
2/2/2018,-11.94
2/2/2018,-15.81
2/2/2018,-12.19
2/2/2018,-15.69
2/2/2018,-12.5
2/2/2018,-15.31
2/2/2018,-13
2/2/2018,-14.69
2/2/2018,-13.38
2/3/2018,-14.06
2/3/2018,-13.75
2/3/2018,-13.38
2/3/2018,-14.44
2/3/2018,-13.69
2/3/2018,-6.31
2/3/2018,-1.38
2/3/2018,-8.94
2/3/2018,-13.13
2/3/2018,-15.44
2/3/2018,-11.69
2/3/2018,-15.38
2/3/2018,-11.69
2/3/2018,-15.44
2/3/2018,-11.81
2/3/2018,-15.69
2/3/2018,-12
2/3/2018,-15.69
2/3/2018,-12.44
2/3/2018,-15.31
2/3/2018,-13
2/3/2018,-14.5
2/3/2018,-13.63
2/3/2018,-13.56
2/3/2018,-14.25
2/3/2018,-12.56
2/3/2018,-14.81
2/3/2018,-11.75
2/3/2018,-15.38
2/3/2018,-11.81
2/3/2018,-15.75
2/3/2018,-12.19
2/3/2018,-15.56
2/3/2018,-12.69
2/3/2018,-15
2/3/2018,-13.19
2/3/2018,-14.25
2/3/2018,-13.75
2/3/2018,-13.44
2/3/2018,-14.25
2/3/2018,-12.56
2/3/2018,-14.69
2/3/2018,-11.81
2/3/2018,-15.13
2/3/2018,-11.69
2/3/2018,-15.56
2/3/2018,-11.88
2/3/2018,-15.75
2/3/2018,-12.25
2/3/2018,-15.44
2/3/2018,-12.81
2/3/2018,-14.81
2/3/2018,-13.38
2/3/2018,-15
2/3/2018,-7.19
2/3/2018,-3.25
2/3/2018,-10.31
2/3/2018,-14.13
2/3/2018,-14.38
2/3/2018,-13.38
2/3/2018,-14.31
2/3/2018,-13.63
2/3/2018,-13.63
2/3/2018,-14.06
2/3/2018,-12.94
2/3/2018,-14.5
2/3/2018,-12.06
2/3/2018,-15.06
2/3/2018,-11.69
2/3/2018,-15.56
2/3/2018,-11.94
2/3/2018,-15.75
2/3/2018,-12.44
2/3/2018,-15.25
2/3/2018,-12.63
2/3/2018,-15.38
2/3/2018,-12.44
2/3/2018,-15.5
2/3/2018,-12.5
2/3/2018,-15.75
2/3/2018,-10.88
2/3/2018,-14.94
2/3/2018,-11.75
2/3/2018,-15.06
2/3/2018,-11.69
2/3/2018,-12.13
2/3/2018,-15.5
2/3/2018,-11.5
2/3/2018,-14.25
2/3/2018,-13.06
2/3/2018,-14.31
2/3/2018,-12.56
2/3/2018,-14.69
2/3/2018,-11.94
2/3/2018,-15.06
2/3/2018,-11.88
2/3/2018,-14.31
2/3/2018,-12.06
2/3/2018,-14.69
2/3/2018,-11.56
2/3/2018,-15.81
2/3/2018,-12.19
2/3/2018,-11.19
2/3/2018,-4.13
2/3/2018,0.75
2/3/2018,-2.56
2/3/2018,-6.44
2/3/2018,-10
2/3/2018,-10.13
2/3/2018,-12.06
2/3/2018,-13.06
2/3/2018,-13.81
2/3/2018,-14.81
2/3/2018,-15.13
2/3/2018,-12.69
2/3/2018,-15.75
2/3/2018,-11.19
2/3/2018,-13
2/3/2018,-14.5
2/3/2018,-13.94
2/3/2018,-13.56
2/3/2018,-15
2/3/2018,-12.94
2/3/2018,-15.25
2/3/2018,-12.81
2/3/2018,-15.25
2/3/2018,-12.38
2/3/2018,-15.88
2/3/2018,-12
2/3/2018,-15.5
2/3/2018,-10.69
2/3/2018,-14.69
2/3/2018,-12.5
